Id,kepid,kepoi_name,koi_period
2755,9881662,K00327.01,3.254277742
2756,9881662,K00327.02,91.3514816
2757,9895004,K00328.01,2.250826647
2758,3656121,K00386.01,31.1588249
2759,10620329,K00066.01,0.436282594
2760,3656121,K00386.02,76.7324556
2761,3733628,K00387.01,13.89963233
2762,3831053,K00388.01,6.14955931
2763,6357290,K03040.01,4.8099878
2764,4072955,K03041.01,5.08288076
2765,8695311,K03042.01,31.0259489
2766,9834731,K03043.01,3.08942807
2767,5092266,K03045.01,44.8702042
2768,8751796,K03125.01,4.45342418
2769,7097534,K03126.01,2.21396685
2770,9907129,K03127.01,9.705693
2771,7609674,K03128.01,21.2360024
2772,9527334,K00049.01,8.31377304
2773,10031885,K00329.01,8.58969597
2774,11361646,K00330.01,7.97420583
2775,11361646,K00330.02,1.88899036
2776,10285631,K00331.01,18.68405716
2777,3964109,K00393.01,21.41624083
2778,4159347,K00394.01,12.28351275
2779,3544595,K00069.01,4.72674037
2780,4165960,K00395.01,6.77449545
2781,4252322,K00396.01,14.59150445
2782,4376644,K00397.01,27.6776801
2783,9301506,K03047.01,0.605223042
2784,5695396,K00283.02,25.5172744
2785,9714550,K03048.01,4.73292061
2786,6263593,K03049.01,22.4765952
2787,5475042,K03050.01,1.242639742
2788,6964159,K03129.01,25.503628
2789,10252275,K03130.01,14.8638496
2790,10252275,K03130.02,5.65245733
2791,11455181,K03131.01,10.9294815
2792,9541295,K03132.01,0.536650319
2793,10290666,K00332.01,5.45849914
2794,10337258,K00333.01,13.28536452
2795,10470206,K00335.01,46.56675437
2796,10518725,K00336.01,19.5148412
2797,12314973,K00279.02,15.4130812
2798,5450893,K02970.01,4.82051088
2799,4770174,K02971.01,6.09595681
2800,8949925,K02972.01,13.2511214
2801,9959492,K03051.01,11.682369
2802,8827575,K03052.01,10.12956201
2803,8827575,K03052.02,15.6112238
2804,2716801,K03053.01,42.5217006
2805,7281454,K03055.01,0.566805887
2806,7216284,K03056.01,6.69958851
2807,8703887,K00287.01,14.17097278
2808,9899352,K03135.01,1.332562831
2809,6945786,K03136.01,2.39161966
2810,5978170,K03140.01,5.68879083
2811,5440317,K03141.01,2.31941571
2812,10545066,K00337.01,19.7830259
2813,6056992,K00051.01,10.43114677
2814,10552611,K00338.01,7.0106324
2815,10552611,K00338.02,3.10762684
2816,10587105,K00339.01,1.980356674
2817,10587105,K00339.02,12.8344771
2818,6948480,K02975.01,175.329014
2819,6438099,K02976.01,21.61313362
2820,11090556,K02977.01,2.7881793
2821,11090556,K02977.02,4.13827684
2822,10686814,K02978.01,2.61846258
2823,3234843,K03057.01,29.72722
2824,6021275,K00284.01,18.01019956
2825,3234843,K03057.02,10.61368712
2826,8192911,K03058.01,7.53887442
2827,10554967,K03059.01,0.53633519
2828,3752110,K03142.01,27.9430245
2829,5688790,K03144.01,8.07394097
2830,1717722,K03145.01,4.53702121
2831,1717722,K03145.02,0.977311489
2832,10908248,K03146.01,39.859505
2833,10616571,K00340.01,23.6731242
2834,10878263,K00341.01,7.170710381
2835,10878263,K00341.02,4.699652821
2836,10982872,K00343.01,4.761705895
2837,10982872,K00343.02,2.024143568
2838,2720514,K02979.01,1.371288853
2839,4141376,K00280.01,11.87290814
2840,9468551,K02980.01,1.638652525
2841,9076971,K02981.01,9.06687613
2842,8360640,K02982.01,4.0223109
2843,11019987,K03060.01,6.9131732
2844,4857058,K03061.01,7.32851947
2845,10924562,K03063.01,18.6052046
2846,9899505,K03064.01,1.332562787
2847,5040077,K03065.01,0.896382269
2848,7534267,K03147.01,39.4420781
2849,9592705,K00288.01,10.27532513
2850,10611420,K03148.01,11.50528603
2851,10386922,K00289.01,26.62941953
2852,10386922,K00289.02,296.6375817
2853,10982872,K00343.03,41.8085031
2854,3558981,K00052.01,2.98786272
2855,11015108,K00344.01,39.30944096
2856,11074541,K00345.01,29.88487723
2857,11100383,K00346.01,12.92489803
2858,7918652,K02984.01,11.45541896
2859,8847111,K02985.01,0.575884418
2860,4568298,K02986.01,0.562555067
2861,9230021,K03429.04,44.433726
2862,4374339,K02987.01,0.993703494
2863,6636320,K02989.01,6.33125228
2864,4067925,K03066.01,24.2204192
2865,4847782,K03067.01,30.9597053
2866,6021275,K00284.02,6.41491277
2867,10350571,K01175.03,93.881556
2868,3230805,K03068.01,3.91679553
2869,4676964,K03069.01,43.1024434
2870,10488450,K00290.01,2.683395376
2871,10933561,K00291.01,31.51779463
2872,10933561,K00291.02,8.12999858
2873,8845026,K00044.01,66.46746217
2874,11075737,K00292.01,2.586639524
2875,11189127,K00347.01,2.671942657
2876,11194032,K00348.01,28.51117639
2877,11394027,K00349.01,14.38682567
2878,7609553,K02924.02,8.85686712
2879,11395587,K00350.01,12.99065074
2880,11442793,K00351.01,331.5972732
2881,5520547,K02990.01,11.20058855
2882,4848424,K02991.01,1.50179931
2883,8866102,K00042.01,17.83367834
2884,4143755,K00281.01,19.55662003
2885,8509442,K02992.01,82.6595174
2886,11244137,K02994.01,2.03387483
2887,6072593,K03070.01,5.07538255
2888,5865654,K03071.01,23.9553986
2889,3219643,K03072.01,24.3367026
2890,8546542,K03073.01,7.40985182
2891,8197560,K03074.01,1.02425556
2892,11200415,K00293.01,4.63958598
2893,11259686,K00294.01,34.4359387
2894,11547513,K00295.01,5.317440164
2895,11547513,K00295.02,10.10575764
2896,11802615,K00296.01,28.86236571
2897,11442793,K00351.02,210.6013843
2898,10122538,K02926.05,75.731195
2899,11442793,K00351.03,59.7371443
2900,2445975,K00053.01,3.388887193
2901,11521793,K00352.01,27.08239734
2902,11566064,K00353.01,152.1060435
2903,11566064,K00353.02,30.6528935
2904,6531496,K03646.02,0.512869432
2905,3848275,K02995.01,5.19492747
2906,12021625,K02996.01,15.9314412
2907,9777256,K02997.01,1.33251589
2908,4175630,K02998.01,28.227413
2909,7433585,K02999.01,0.545544979
2910,6665223,K01232.02,419.9750784
2911,3328080,K03075.01,4.76559056
2912,8430964,K03078.01,2.98618134
2913,3654719,K03081.01,25.9200092
2914,6021275,K00284.03,6.17817366
2915,10619142,K03082.01,2.04516705
2916,12256520,K02264.02,7.25101997
2917,11905011,K00297.01,5.65178922
2918,12785320,K00298.01,19.96367208
2919,12785320,K00298.02,57.3840375
2920,2692377,K00299.01,1.541676547
2921,3742855,K00045.01,6.397185875
2922,3438975,K00300.01,2.976020742
2923,11568987,K00354.01,15.95995611
2924,11568987,K00354.02,7.37867551
2925,11621223,K00355.01,4.903321801
2926,11624249,K00356.01,1.82708193
2927,12017140,K00358.01,22.84524104
2928,10000941,K04146.02,2.5738437
2929,5702939,K03000.01,18.3980827
2930,3852655,K03002.01,11.62904159
2931,11255231,K03003.01,13.6550963
2932,5088536,K00282.01,27.50871575
2933,6103377,K03004.01,20.0708757
2934,6677841,K01236.04,98.353149
2935,7106173,K03083.01,10.18318233
2936,7106173,K03083.02,6.2321233
2937,7106173,K03083.03,8.2942929
2938,3324986,K03084.01,1.540411479
2939,8037145,K00520.03,25.75274977
2940,8162789,K00521.01,10.16102353
2941,8265218,K00522.01,12.82993461
2942,8806123,K00523.01,49.41121127
2943,8806123,K00523.02,36.8567758
2944,10098844,K02964.02,35.080928
2945,8355239,K00574.02,10.39986173
2946,9210823,K00090.01,0.828206212
2947,8367113,K00575.01,24.31574009
2948,8474898,K00576.01,199.443024
2949,8558011,K00577.01,39.6766071
2950,9115800,K00421.01,4.454194254
2951,9214713,K00422.01,809.0141881
2952,9478990,K00423.01,21.0871953
2953,9597411,K00424.01,1.575631524
2954,6850504,K00070.04,6.09855603
2955,8609450,K01278.05,203.250506
2956,10934674,K00477.01,16.54295261
2957,10990886,K00478.01,11.0234748
2958,11015323,K00479.01,34.18884323
2959,11134879,K00480.01,4.30165843
2960,11192998,K00481.01,7.650243513
2961,9334893,K02298.03,2.47240869
2962,8934495,K00524.01,4.592393816
2963,9119458,K00525.01,11.53029332
2964,5866724,K00085.01,5.859935955
2965,9157634,K00526.01,2.104721971
2966,9636569,K00527.01,10.63624422
2967,12406807,K03091.02,7.9069765
2968,8565266,K00578.01,6.412512953
2969,8616637,K00579.01,2.019997006
2970,8616637,K00579.02,3.763041531
2971,8625925,K00580.01,6.521209629
2972,8822216,K00581.01,6.996926239
2973,4548011,K04288.04,13.9509565
2974,9967884,K00425.01,5.428344915
2975,10016874,K00426.01,16.30141333
2976,10189546,K00427.01,24.61480613
2977,10189546,K00427.02,42.949522
2978,10189546,K00427.03,117.033521
2979,10748393,K01289.02,386.39833
2980,11192998,K00481.02,1.55400389
2981,11192998,K00481.03,34.25951418
2982,8823868,K00081.01,23.8761144
2983,11255761,K00482.01,4.99270186
2984,11497977,K00483.01,4.79860021
2985,9941859,K00528.01,9.57665962
2986,9941859,K00528.02,96.6781852
2987,9941859,K00528.03,20.55280311
2988,10068030,K00529.01,2.023123903
2989,10266615,K00530.01,10.94026745
2990,6444896,K03138.02,19.5352551
2991,10395543,K00531.01,3.687469832
2992,8822216,K00581.02,151.863949
2993,9020160,K00582.01,5.945043548
2994,7941200,K00092.01,65.7045275
2995,9020160,K00582.02,17.73842886
2996,9020160,K00582.03,9.93962361
2997,10418224,K00428.01,6.8731664
2998,10616679,K00429.01,8.600099313
2999,10717241,K00430.01,12.37646897
3000,10717241,K00430.02,9.340538
3001,7303287,K01353.03,330.071558
3002,10843590,K00431.01,18.87022157
3003,6850504,K00070.05,19.5776073
3004,12061222,K00484.01,17.20522898
3005,12316431,K00485.01,17.90766147
3006,12404305,K00486.01,22.18332255
3007,10212441,K02342.02,354.78194
3008,12834874,K00487.01,7.65880048
3009,2557816,K00488.01,9.3789167
3010,10454313,K00532.01,4.221626193
3011,10513530,K00533.01,16.54967098
3012,5866724,K00085.02,2.154911236
3013,8121310,K00317.02,11.505879
3014,10513530,K00533.02,3.52467888
3015,10554999,K00534.01,6.400157105
3016,9076513,K00583.01,2.437029217
3017,9146018,K00584.01,9.9267215
3018,9146018,K00584.02,21.22349325
3019,11615258,K05922.01,367.07446
3020,9146018,K00584.03,6.47027706
3021,9279669,K00585.01,3.722158895
3022,10843590,K00431.02,46.9026431
3023,10858832,K00432.01,5.263415218
3024,10937029,K00433.01,4.030466786
3025,11599038,K01437.02,9.27989
3026,10937029,K00433.02,328.240201
3027,11656302,K00434.01,22.26480657
3028,2576197,K00489.01,2.217038096
3029,2576197,K00489.02,8.874603
3030,3239945,K00490.01,4.393157678
3031,10387742,K02583.02,251.7512
3032,10187017,K00082.01,16.14567193
3033,3239945,K00490.02,1071.232624
3034,10554999,K00534.02,2.735900074
3035,10873260,K00535.01,5.852968845
3036,10965008,K00536.01,81.1701587
3037,11073351,K00537.01,2.820190603
3038,11090765,K00538.01,21.21712312
3039,11246364,K00539.01,200
3040,9570741,K00586.01,15.77980122
3041,9607164,K00587.01,14.03490255
3042,9631762,K00588.01,10.35586478
3043,6462863,K00094.01,22.34296483
3044,9782691,K00590.01,11.38840217
3045,11709124,K00435.01,20.5498184
3046,11709124,K00435.02,934.0941846
3047,11805075,K00436.01,199.8392053
3048,11599038,K01437.03,17.4217322
3049,11824222,K00437.01,15.84132627
3050,12302530,K00438.01,5.931196562
3051,11904151,K00072.01,0.837491225
3052,3239945,K00490.03,7.40611676
3053,3239945,K00490.04,21.803708
3054,3541800,K00491.01,4.66229074
3055,3559935,K00492.01,29.9111886
3056,3834360,K00493.01,2.908453928
3057,3966801,K00494.01,25.69581456
3058,11521048,K00540.01,25.70280003
3059,11656721,K00541.01,13.64617478
3060,11853905,K00007.01,3.213668926
3061,5866724,K00085.03,8.13121389
3062,11669239,K00542.01,41.8854433
3063,11669239,K00542.02,13.81733587
3064,10600261,K00597.03,52.8148051
3065,10656823,K00598.01,8.30783912
3066,8435232,K03833.01,49.5740154
3067,10656823,K00598.02,34.0963441
3068,10676824,K00599.01,6.45442931
3069,10718726,K00600.01,3.595769013
3070,12302530,K00438.02,52.6615266
3071,12470954,K00439.01,1.902208647
3072,6268648,K01613.03,20.605501
3073,2438264,K00440.01,15.90688891
3074,2438264,K00440.02,4.973455252
3075,3340312,K00441.01,30.5528972
3076,4049108,K00495.01,4.804469031
3077,4454752,K00496.01,1.616883373
3078,8212002,K02593.02,9.5539134
3079,4757437,K00497.01,13.19322809
3080,10187017,K00082.02,10.31174786
3081,4757437,K00497.02,4.42535097
3082,11823054,K00543.01,4.302139338
3083,11823054,K00543.02,3.137845914
3084,7017274,K03209.02,6.77067637
3085,11913012,K00544.01,3.74782314
3086,11972666,K00545.01,1.09173174
3087,12058931,K00546.01,20.68420772
3088,9782691,K00590.02,50.6985408
3089,9886221,K00591.01,2.9926465
3090,12366084,K00787.03,0.589376952
3091,9957627,K00592.01,39.7529915
3092,9958962,K00593.01,9.99760285
3093,9958962,K00593.02,90.4117992
3094,3745690,K00442.01,13.54057461
3095,3745690,K00442.02,1.732346403
3096,9872283,K01815.02,1.74610057
3097,3745690,K00442.03,7.0257409
3098,3833007,K00443.01,16.21774917
3099,3847138,K00444.01,11.72291212
3100,4833135,K00498.01,8.661374
3101,4847534,K00499.01,9.66857386
3102,4852528,K00500.01,7.053527145
3103,4852528,K00500.02,9.521644639
3104,4852528,K00500.03,3.072146607
3105,4852528,K00500.04,4.645382149
3106,12058931,K00546.02,9.82578495
3107,12116489,K00547.01,25.30291816
3108,12600735,K00548.01,21.30020491
3109,10593626,K00087.01,289.864067
3110,3437776,K00549.01,10.29767658
3111,9958962,K00593.03,51.0674355
3112,10294465,K00595.01,199.9976349
3113,10388286,K00596.01,1.682695938
3114,10600261,K00597.01,17.30795548
3115,6462863,K00094.02,10.42367744
3116,10600261,K00597.02,2.09227115
3117,11904151,K00072.02,45.29422297
3118,4384675,K00445.01,260.2071733
3119,4633570,K00446.01,16.70920628
3120,4633570,K00446.02,28.55158187
3121,5021176,K00447.01,4.045057186
3122,5640085,K00448.01,10.13958818
3123,5640085,K00448.02,43.5859419
3124,4852528,K00500.05,0.986785834
3125,4951877,K00501.01,24.7962801
3126,5282051,K00502.01,5.91037674
3127,10187017,K00082.03,27.4536146
3128,5340644,K00503.01,8.22241355
3129,3437776,K00549.02,0.635587392
3130,4165473,K00550.01,13.02363236
3131,4270253,K00551.01,11.6370303
3132,5544450,K03226.02,6.93650854
3133,4270253,K00551.02,5.68798675
3134,5122112,K00552.01,3.055171082
3135,10973664,K00601.01,5.40426917
3136,10973664,K00601.02,11.67894236
3137,10973664,K00601.03,1.208462378
3138,12459913,K00602.01,12.91385906
3139,6462863,K00094.03,54.31996151
3140,5779852,K00449.01,252.0792347
3141,6042214,K00450.01,27.04627886
3142,6200715,K00451.01,3.723560726
3143,6291033,K00452.01,3.705991661
3144,6889235,K00074.01,5.188671659
3145,6758917,K00453.01,2.236100588
3146,5461440,K00504.01,40.606895
3147,5689351,K00505.01,13.76710058
3148,6779260,K02678.02,2.2165905
3149,5689351,K00505.02,6.1954595
3150,5689351,K00505.03,3.25058201
3151,5689351,K00505.04,8.34819209
3152,5303551,K00553.01,2.399069173
3153,5443837,K00554.01,3.65849707
3154,7692093,K03337.02,91.172033
3155,5709725,K00555.01,3.701765401
3156,5709725,K00555.02,86.4943704
3157,7700871,K00088.01,5.17968868
3158,9946525,K00398.01,51.84688984
3159,9946525,K00398.02,4.180048081
3160,2716853,K01022.02,68.832195
3161,9946525,K00398.03,1.729367077
3162,7289157,K00399.01,5.26640614
3163,2695110,K00400.01,44.18938922
3164,7098355,K00454.01,29.00789166
3165,7101828,K00455.01,47.878243
3166,2832589,K01942.02,2.433703498
3167,7269974,K00456.01,13.69942266
3168,7269974,K00456.02,4.309381978
3169,7440748,K00457.01,4.9213639
3170,5689351,K00505.05,87.0912594
3171,5780715,K00506.01,1.583160478
3172,10793172,K02871.04,7.9788198
3173,5812960,K00507.01,18.49234792
3174,6266741,K00508.01,7.930583519
3175,10187017,K00082.04,7.07136119
3176,5738496,K00556.01,9.50150926
3177,5774349,K00557.01,15.65563866
3178,10285631,K00331.02,10.52286678
3179,5978361,K00558.01,9.17858526
3180,6422367,K00559.01,4.33144839
3181,6501635,K00560.01,23.67513153
3182,3217264,K00401.01,29.19899219
3183,3217264,K00401.02,160.0191598
3184,8554498,K00005.02,7.05185637
3185,6850504,K00070.01,10.85409593
3186,3217264,K00401.03,55.3291399
3187,3342592,K00402.01,17.17732821
3188,7440748,K00457.02,7.064252021
3189,7504328,K00458.01,53.71798494
3190,8219268,K02133.02,43.501748
3191,7977197,K00459.01,19.44639139
3192,7977197,K00459.02,6.91986988
3193,7199397,K00075.01,105.8817667
3194,6266741,K00508.02,16.6658994
3195,6381846,K00509.01,4.16696628
3196,4367854,K02876.02,0.535224793
3197,6381846,K00509.02,11.46347165
3198,6381846,K00509.03,39.6034
3199,6422155,K00510.01,2.940304817
3200,6665695,K00561.01,5.378868001
3201,6707833,K00563.01,15.28467725
3202,9785921,K03372.02,73.506021
3203,6786037,K00564.01,21.05349939
3204,6786037,K00564.02,127.905412
3205,6786037,K00564.03,6.21716039
3206,4247092,K00403.01,21.05647572
3207,4949751,K00404.01,31.80514278
3208,10157458,K01083.02,4.57797412
3209,5003117,K00405.01,37.60936976
3210,5035972,K00406.01,49.26678528
3211,5218441,K00407.01,3.613757526
3212,5351250,K00408.01,7.381980206
3213,8043638,K00460.01,17.58751692
3214,8261920,K02174.04,3.01609637
3215,8621348,K00461.01,11.34436822
3216,8773869,K00462.01,1.576341127
3217,8845205,K00463.01,18.47762694
3218,8890783,K00464.01,58.36205791
3219,8890783,K00464.02,5.350156114
3220,6716545,K02906.03,21.9424316
3221,6422155,K00510.02,6.38899658
3222,6422155,K00510.03,14.62709685
3223,6422155,K00510.04,35.1184432
3224,6451936,K00511.01,8.00579096
3225,6451936,K00511.02,4.26374378
3226,1723078,K07624.01,330.025002
3227,8056665,K00089.01,84.6877524
3228,7025846,K00565.01,2.340523247
3229,7119481,K00566.01,25.85499978
3230,7445445,K00567.01,10.68758211
3231,7445445,K00567.02,20.30303506
3232,8397947,K04772.03,39.0930875
3233,5351250,K00408.02,12.56096618
3234,5351250,K00408.03,30.8261043
3235,6850504,K00070.02,3.696121272
3236,5351250,K00408.04,3.42806306
3237,5444548,K00409.01,13.24931848
3238,10187017,K00082.06,22.4098677
3239,8891318,K00465.01,363.706662
3240,9008220,K00466.01,9.391039263
3241,9583881,K00467.01,18.00932214
3242,9589524,K00468.01,22.18431824
3243,9955262,K00076.01,77.4794704
3244,8019043,K06048.02,0.80489537
3245,10187017,K00082.05,5.28691996
3246,6838050,K00512.01,6.51003001
3247,6937692,K00513.01,35.18105723
3248,7602070,K00514.01,11.75560012
3249,7812179,K00515.01,17.79421914
3250,1868404,K07625.01,6.12601169
3251,7445445,K00567.03,29.02235217
3252,7595157,K00568.01,3.383540239
3253,7595157,K00568.02,2.358952404
3254,8008206,K00569.01,20.72904234
3255,8008206,K00569.02,1.632916419
3256,7906892,K04773.02,11.1438086
3257,5449777,K00410.01,7.216951388
3258,5478055,K00411.01,15.85238672
3259,5683743,K00412.01,4.147021189
3260,5791986,K00413.01,15.22895514
3261,5791986,K00413.02,24.67458244
3262,8320630,K04846.02,32.526674
3263,9703198,K00469.01,10.32906563
3264,9844088,K00470.01,3.750832927
3265,10019643,K00471.01,21.34736612
3266,10019643,K00471.02,7.81100952
3267,10123064,K00472.01,4.243748097
3268,5653126,K06612.02,2.404483552
3269,7840044,K00516.01,13.54204116
3270,8015907,K00517.01,2.752359689
3271,8017703,K00518.01,13.98177862
3272,8017703,K00518.02,44.0003975
3273,8017703,K00518.03,247.354914
3274,1995712,K07626.01,462.12069
3275,8106610,K00570.01,12.39894005
3276,8056665,K00089.02,207.5829306
3277,8120608,K00571.01,7.26731094
3278,8120608,K00571.02,13.3430025
3279,8120608,K00571.03,3.886795001
3280,5872150,K00414.01,20.35509657
